,time,KWH
6801,2006/10/19 9:59,2947.5
6802,2006/10/19 10:59,2757.5
6803,2006/10/19 11:59,2837.5
6804,2006/10/19 12:59,2847.5
6805,2006/10/19 13:59,2905
6806,2006/10/19 14:59,2862.5
6807,2006/10/19 15:59,2782.5
6808,2006/10/19 16:59,2895
6809,2006/10/19 17:59,3020
6810,2006/10/19 18:59,3687.5
6811,2006/10/19 19:59,3732.5
6812,2006/10/19 20:59,3692.5
6813,2006/10/19 21:59,3702.5
6814,2006/10/19 22:59,3640
6815,2006/10/19 23:59,3667.5
6816,2006/10/20 0:59,3530
6817,2006/10/20 1:59,3595
6818,2006/10/20 2:59,3522.5
6819,2006/10/20 3:59,3422.5
6820,2006/10/20 4:59,3300
6821,2006/10/20 5:59,3235
6822,2006/10/20 6:59,3657.5
6823,2006/10/20 7:59,3647.5
6824,2006/10/20 8:59,3740
6825,2006/10/20 9:59,3655
6826,2006/10/20 10:59,3382.5
6827,2006/10/20 11:59,3542.5
6828,2006/10/20 12:59,3670
6829,2006/10/20 13:59,3465
6830,2006/10/20 14:59,3640
6831,2006/10/20 15:59,3640
6832,2006/10/20 16:59,3575
6833,2006/10/20 17:59,3342.5
6834,2006/10/20 18:59,3522.5
6835,2006/10/20 19:59,3460
6836,2006/10/20 20:59,3570
6837,2006/10/20 21:59,3750
6838,2006/10/20 22:59,3725
6839,2006/10/20 23:59,3685
6840,2006/10/21 0:59,3512.5
6841,2006/10/21 1:59,3492.5
6842,2006/10/21 2:59,3547.5
6843,2006/10/21 3:59,3420
6844,2006/10/21 4:59,3295
6845,2006/10/21 5:59,3322.5
6846,2006/10/21 6:59,3665
6847,2006/10/21 7:59,3612.5
6848,2006/10/21 8:59,3712.5
6849,2006/10/21 9:59,3662.5
6850,2006/10/21 10:59,3457.5
6851,2006/10/21 11:59,3675
6852,2006/10/21 12:59,3707.5
6853,2006/10/21 13:59,3692.5
6854,2006/10/21 14:59,3620
6855,2006/10/21 15:59,3500
6856,2006/10/21 16:59,3397.5
6857,2006/10/21 17:59,3192.5
6858,2006/10/21 18:59,3447.5
6859,2006/10/21 19:59,3385
6860,2006/10/21 20:59,3387.5
6861,2006/10/21 21:59,3567.5
6862,2006/10/21 22:59,3607.5
6863,2006/10/21 23:59,3610
6864,2006/10/22 0:59,3425
6865,2006/10/22 1:59,3570
6866,2006/10/22 2:59,3482.5
6867,2006/10/22 3:59,3457.5
6868,2006/10/22 4:59,3307.5
6869,2006/10/22 5:59,3275
6870,2006/10/22 6:59,3545
6871,2006/10/22 7:59,3520
6872,2006/10/22 8:59,3662.5
6873,2006/10/22 9:59,3682.5
6874,2006/10/22 10:59,3422.5
6875,2006/10/22 11:59,3665
6876,2006/10/22 12:59,3722.5
6877,2006/10/22 13:59,3687.5
6878,2006/10/22 14:59,3627.5
6879,2006/10/22 15:59,3497.5
6880,2006/10/22 16:59,3292.5
6881,2006/10/22 17:59,3247.5
6882,2006/10/22 18:59,3422.5
6883,2006/10/22 19:59,3407.5
6884,2006/10/22 20:59,3485
6885,2006/10/22 21:59,3470
6886,2006/10/22 22:59,3625
6887,2006/10/22 23:59,3672.5
6888,2006/10/23 0:59,3597.5
6889,2006/10/23 1:59,3697.5
6890,2006/10/23 2:59,3650
6891,2006/10/23 3:59,3567.5
6892,2006/10/23 4:59,3355
6893,2006/10/23 5:59,3370
6894,2006/10/23 6:59,3760
6895,2006/10/23 7:59,3740
6896,2006/10/23 8:59,3817.5
6897,2006/10/23 9:59,3792.5
6898,2006/10/23 10:59,3417.5
6899,2006/10/23 11:59,3575
6900,2006/10/23 12:59,3707.5
6901,2006/10/23 13:59,3685
6902,2006/10/23 14:59,3682.5
6903,2006/10/23 15:59,3620
6904,2006/10/23 16:59,3507.5
6905,2006/10/23 17:59,3350
6906,2006/10/23 18:59,3550
6907,2006/10/23 19:59,3485
6908,2006/10/23 20:59,3560
6909,2006/10/23 21:59,3747.5
6910,2006/10/23 22:59,3715
6911,2006/10/23 23:59,3715
6912,2006/10/24 0:59,3582.5
6913,2006/10/24 1:59,3645
6914,2006/10/24 2:59,3622.5
6915,2006/10/24 3:59,3445
6916,2006/10/24 4:59,3290
6917,2006/10/24 5:59,3355
6918,2006/10/24 6:59,3750
6919,2006/10/24 7:59,3705
6920,2006/10/24 8:59,3760
6921,2006/10/24 9:59,3662.5
6922,2006/10/24 10:59,3437.5
6923,2006/10/24 11:59,3612.5
6924,2006/10/24 12:59,3692.5
6925,2006/10/24 13:59,3660
6926,2006/10/24 14:59,3672.5
6927,2006/10/24 15:59,3635
6928,2006/10/24 16:59,3592.5
6929,2006/10/24 17:59,3480
6930,2006/10/24 18:59,3545
6931,2006/10/24 19:59,3475
6932,2006/10/24 20:59,3540
6933,2006/10/24 21:59,3737.5
6934,2006/10/24 22:59,3705
6935,2006/10/24 23:59,3642.5
6936,2006/10/25 0:59,3480
6937,2006/10/25 1:59,3632.5
6938,2006/10/25 2:59,3587.5
6939,2006/10/25 3:59,3475
6940,2006/10/25 4:59,3347.5
6941,2006/10/25 5:59,3357.5
6942,2006/10/25 6:59,3742.5
6943,2006/10/25 7:59,3727.5
6944,2006/10/25 8:59,3750
6945,2006/10/25 9:59,3757.5
6946,2006/10/25 10:59,3437.5
6947,2006/10/25 11:59,3667.5
6948,2006/10/25 12:59,3745
6949,2006/10/25 13:59,3727.5
6950,2006/10/25 14:59,3702.5
6951,2006/10/25 15:59,3545
6952,2006/10/25 16:59,3472.5
6953,2006/10/25 17:59,3495
6954,2006/10/25 18:59,3702.5
6955,2006/10/25 19:59,3662.5
6956,2006/10/25 20:59,3735
6957,2006/10/25 21:59,3700
6958,2006/10/25 22:59,3625
6959,2006/10/25 23:59,3650
6960,2006/10/26 0:59,3557.5
6961,2006/10/26 1:59,3612.5
6962,2006/10/26 2:59,3497.5
6963,2006/10/26 3:59,3387.5
6964,2006/10/26 4:59,3175
6965,2006/10/26 5:59,3240
6966,2006/10/26 6:59,3632.5
6967,2006/10/26 7:59,3607.5
6968,2006/10/26 8:59,3670
6969,2006/10/26 9:59,3660
6970,2006/10/26 10:59,3287.5
6971,2006/10/26 11:59,3520
6972,2006/10/26 12:59,3680
6973,2006/10/26 13:59,3570
6974,2006/10/26 14:59,3690
6975,2006/10/26 15:59,3640
6976,2006/10/26 16:59,3580
6977,2006/10/26 17:59,3510
6978,2006/10/26 18:59,3820
6979,2006/10/26 19:59,3797.5
6980,2006/10/26 20:59,3790
6981,2006/10/26 21:59,3772.5
6982,2006/10/26 22:59,3720
6983,2006/10/26 23:59,3720
6984,2006/10/27 0:59,3547.5
6985,2006/10/27 1:59,3565
6986,2006/10/27 2:59,3472.5
6987,2006/10/27 3:59,3317.5
6988,2006/10/27 4:59,3155
6989,2006/10/27 5:59,3282.5
6990,2006/10/27 6:59,3675
6991,2006/10/27 7:59,3615
6992,2006/10/27 8:59,3665
6993,2006/10/27 9:59,3627.5
6994,2006/10/27 10:59,3415
6995,2006/10/27 11:59,3725
6996,2006/10/27 12:59,3785
6997,2006/10/27 13:59,3727.5
6998,2006/10/27 14:59,3730
6999,2006/10/27 15:59,3625
7000,2006/10/27 16:59,3462.5
7001,2006/10/27 17:59,3380
7002,2006/10/27 18:59,3837.5
7003,2006/10/27 19:59,3767.5
7004,2006/10/27 20:59,3795
7005,2006/10/27 21:59,3790
7006,2006/10/27 22:59,3722.5
7007,2006/10/27 23:59,3697.5
7008,2006/10/28 0:59,3527.5
7009,2006/10/28 1:59,3610
7010,2006/10/28 2:59,3490
7011,2006/10/28 3:59,3462.5
7012,2006/10/28 4:59,3280
7013,2006/10/28 5:59,3307.5
7014,2006/10/28 6:59,3702.5
7015,2006/10/28 7:59,3650
7016,2006/10/28 8:59,3722.5
7017,2006/10/28 9:59,3615
7018,2006/10/28 10:59,3365
7019,2006/10/28 11:59,3652.5
7020,2006/10/28 12:59,3707.5
7021,2006/10/28 13:59,3527.5
7022,2006/10/28 14:59,3467.5
7023,2006/10/28 15:59,3370
7024,2006/10/28 16:59,3302.5
7025,2006/10/28 17:59,3290
7026,2006/10/28 18:59,3530
7027,2006/10/28 19:59,3512.5
7028,2006/10/28 20:59,3527.5
7029,2006/10/28 21:59,3735
7030,2006/10/28 22:59,3732.5
7031,2006/10/28 23:59,3702.5
7032,2006/10/29 0:59,3602.5
7033,2006/10/29 1:59,3642.5
7034,2006/10/29 2:59,3560
7035,2006/10/29 3:59,3462.5
7036,2006/10/29 4:59,3332.5
7037,2006/10/29 5:59,3372.5
7038,2006/10/29 6:59,3737.5
7039,2006/10/29 7:59,3682.5
7040,2006/10/29 8:59,3697.5
7041,2006/10/29 9:59,3692.5
7042,2006/10/29 10:59,3407.5
7043,2006/10/29 11:59,3542.5
7044,2006/10/29 12:59,3780
7045,2006/10/29 13:59,3712.5
7046,2006/10/29 14:59,3610
7047,2006/10/29 15:59,3432.5
7048,2006/10/29 16:59,3372.5
7049,2006/10/29 17:59,3390
7050,2006/10/29 18:59,3560
7051,2006/10/29 19:59,3525
7052,2006/10/29 20:59,3595
7053,2006/10/29 21:59,3757.5
7054,2006/10/29 22:59,3727.5
7055,2006/10/29 23:59,3702.5
7056,2006/10/30 0:59,3675
7057,2006/10/30 1:59,3617.5
7058,2006/10/30 2:59,3665
7059,2006/10/30 3:59,3532.5
7060,2006/10/30 4:59,3382.5
7061,2006/10/30 5:59,3342.5
7062,2006/10/30 6:59,3780
7063,2006/10/30 7:59,3752.5
7064,2006/10/30 8:59,3717.5
7065,2006/10/30 9:59,3630
7066,2006/10/30 10:59,3330
7067,2006/10/30 11:59,3720
7068,2006/10/30 12:59,3712.5
7069,2006/10/30 13:59,3700
7070,2006/10/30 14:59,3692.5
7071,2006/10/30 15:59,3547.5
7072,2006/10/30 16:59,3345
7073,2006/10/30 17:59,3267.5
7074,2006/10/30 18:59,3555
7075,2006/10/30 19:59,3520
7076,2006/10/30 20:59,3550
7077,2006/10/30 21:59,3712.5
7078,2006/10/30 22:59,3712.5
7079,2006/10/30 23:59,3655
7080,2006/10/31 0:59,0
7081,2006/10/31 1:59,0
7082,2006/10/31 2:59,0
7083,2006/10/31 3:59,0
7084,2006/10/31 4:59,0
7085,2006/10/31 5:59,0
7086,2006/10/31 6:59,0
7087,2006/10/31 7:59,3672.5
7088,2006/10/31 8:59,3710
7089,2006/10/31 9:59,3660
7090,2006/10/31 10:59,3285
7091,2006/10/31 11:59,3562.5
7092,2006/10/31 12:59,3705
7093,2006/10/31 13:59,3645
7094,2006/10/31 14:59,3697.5
7095,2006/10/31 15:59,3487.5
7096,2006/10/31 16:59,3410
7097,2006/10/31 17:59,3270
7098,2006/10/31 18:59,3550
7099,2006/10/31 19:59,3540
7100,2006/10/31 20:59,3492.5
7101,2006/10/31 21:59,3635
7102,2006/10/31 22:59,3707.5
7103,2006/10/31 23:59,3710
7104,2006/11/1 0:59,3592.5
7105,2006/11/1 1:59,3612.5
7106,2006/11/1 2:59,3660
7107,2006/11/1 3:59,3545
7108,2006/11/1 4:59,3370
7109,2006/11/1 5:59,3392.5
7110,2006/11/1 6:59,3682.5
7111,2006/11/1 7:59,3707.5
7112,2006/11/1 8:59,3702.5
7113,2006/11/1 9:59,3707.5
7114,2006/11/1 10:59,3410
7115,2006/11/1 11:59,3630
7116,2006/11/1 12:59,3652.5
7117,2006/11/1 13:59,3640
7118,2006/11/1 14:59,3522.5
7119,2006/11/1 15:59,3447.5
7120,2006/11/1 16:59,3405
7121,2006/11/1 17:59,3292.5
7122,2006/11/1 18:59,3577.5
7123,2006/11/1 19:59,3530
7124,2006/11/1 20:59,3607.5
7125,2006/11/1 21:59,3765
7126,2006/11/1 22:59,3637.5
7127,2006/11/1 23:59,3617.5
7128,2006/11/2 0:59,0
7129,2006/11/2 1:59,0
7130,2006/11/2 2:59,0
7131,2006/11/2 3:59,0
7132,2006/11/2 4:59,0
7133,2006/11/2 5:59,0
7134,2006/11/2 6:59,0
7135,2006/11/2 7:59,3737.5
7136,2006/11/2 8:59,3777.5
7137,2006/11/2 9:59,3660
7138,2006/11/2 10:59,3350
7139,2006/11/2 11:59,3587.5
7140,2006/11/2 12:59,3695
7141,2006/11/2 13:59,3680
7142,2006/11/2 14:59,3690
7143,2006/11/2 15:59,3480
7144,2006/11/2 16:59,3290
7145,2006/11/2 17:59,3197.5
7146,2006/11/2 18:59,3470
7147,2006/11/2 19:59,3505
7148,2006/11/2 20:59,3492.5
7149,2006/11/2 21:59,3710
7150,2006/11/2 22:59,3677.5
7151,2006/11/2 23:59,3680
7152,2006/11/3 0:59,3540
7153,2006/11/3 1:59,3597.5
7154,2006/11/3 2:59,3520
7155,2006/11/3 3:59,3465
7156,2006/11/3 4:59,3330
7157,2006/11/3 5:59,3312.5
7158,2006/11/3 6:59,3707.5
7159,2006/11/3 7:59,3697.5
7160,2006/11/3 8:59,3725
7161,2006/11/3 9:59,3610
7162,2006/11/3 10:59,3235
7163,2006/11/3 11:59,3582.5
7164,2006/11/3 12:59,3632.5
7165,2006/11/3 13:59,3617.5
7166,2006/11/3 14:59,3460
7167,2006/11/3 15:59,3357.5
7168,2006/11/3 16:59,3257.5
7169,2006/11/3 17:59,3310
7170,2006/11/3 18:59,3565
7171,2006/11/3 19:59,3692.5
7172,2006/11/3 20:59,3742.5
7173,2006/11/3 21:59,3700
7174,2006/11/3 22:59,3650
7175,2006/11/3 23:59,3617.5
7176,2006/11/4 0:59,3512.5
7177,2006/11/4 1:59,3597.5
7178,2006/11/4 2:59,3585
7179,2006/11/4 3:59,3547.5
7180,2006/11/4 4:59,3360
7181,2006/11/4 5:59,3357.5
7182,2006/11/4 6:59,3710
7183,2006/11/4 7:59,3730
7184,2006/11/4 8:59,3760
7185,2006/11/4 9:59,3750
7186,2006/11/4 10:59,3470
7187,2006/11/4 11:59,3615
7188,2006/11/4 12:59,3675
7189,2006/11/4 13:59,3597.5
7190,2006/11/4 14:59,3500
7191,2006/11/4 15:59,3385
7192,2006/11/4 16:59,3327.5
7193,2006/11/4 17:59,3260
7194,2006/11/4 18:59,3550
7195,2006/11/4 19:59,3470
7196,2006/11/4 20:59,3480
7197,2006/11/4 21:59,3715
7198,2006/11/4 22:59,3672.5
7199,2006/11/4 23:59,3677.5
7200,2006/11/5 0:59,3545
7201,2006/11/5 1:59,3512.5
7202,2006/11/5 2:59,3462.5
7203,2006/11/5 3:59,3430
7204,2006/11/5 4:59,3265
7205,2006/11/5 5:59,3260
7206,2006/11/5 6:59,3682.5
7207,2006/11/5 7:59,3680
7208,2006/11/5 8:59,3682.5
7209,2006/11/5 9:59,3607.5
7210,2006/11/5 10:59,3397.5
7211,2006/11/5 11:59,3735
7212,2006/11/5 12:59,3702.5
7213,2006/11/5 13:59,3637.5
7214,2006/11/5 14:59,3542.5
7215,2006/11/5 15:59,3325
7216,2006/11/5 16:59,3280
7217,2006/11/5 17:59,3220
7218,2006/11/5 18:59,3577.5
7219,2006/11/5 19:59,3480
7220,2006/11/5 20:59,3535
7221,2006/11/5 21:59,3717.5
7222,2006/11/5 22:59,3610
7223,2006/11/5 23:59,3622.5
7224,2006/11/6 0:59,3565
7225,2006/11/6 1:59,3527.5
7226,2006/11/6 2:59,3450
7227,2006/11/6 3:59,3397.5
7228,2006/11/6 4:59,3260
7229,2006/11/6 5:59,3362.5
7230,2006/11/6 6:59,3680
7231,2006/11/6 7:59,3710
7232,2006/11/6 8:59,3690
7233,2006/11/6 9:59,3545
7234,2006/11/6 10:59,3300
7235,2006/11/6 11:59,3712.5
7236,2006/11/6 12:59,3750
7237,2006/11/6 13:59,3697.5
7238,2006/11/6 14:59,3562.5
7239,2006/11/6 15:59,3467.5
7240,2006/11/6 16:59,3310
7241,2006/11/6 17:59,3350
7242,2006/11/6 18:59,3585
7243,2006/11/6 19:59,3700
7244,2006/11/6 20:59,3730
7245,2006/11/6 21:59,3770
7246,2006/11/6 22:59,3737.5
7247,2006/11/6 23:59,3765
7248,2006/11/7 0:59,3682.5
7249,2006/11/7 1:59,3742.5
7250,2006/11/7 2:59,3685
7251,2006/11/7 3:59,3565
7252,2006/11/7 4:59,3410
7253,2006/11/7 5:59,3447.5
7254,2006/11/7 6:59,3815
7255,2006/11/7 7:59,3815
7256,2006/11/7 8:59,3815
7257,2006/11/7 9:59,3787.5
7258,2006/11/7 10:59,3490
7259,2006/11/7 11:59,3715
7260,2006/11/7 12:59,3755
7261,2006/11/7 13:59,3705
7262,2006/11/7 14:59,3697.5
7263,2006/11/7 15:59,3592.5
7264,2006/11/7 16:59,3570
7265,2006/11/7 17:59,3417.5
7266,2006/11/7 18:59,3607.5
7267,2006/11/7 19:59,3537.5
7268,2006/11/7 20:59,3617.5
7269,2006/11/7 21:59,3777.5
7270,2006/11/7 22:59,3730
7271,2006/11/7 23:59,3702.5
7272,2006/11/8 0:59,3577.5
7273,2006/11/8 1:59,3655
7274,2006/11/8 2:59,3607.5
7275,2006/11/8 3:59,3567.5
7276,2006/11/8 4:59,3425
7277,2006/11/8 5:59,3330
7278,2006/11/8 6:59,3730
7279,2006/11/8 7:59,3755
7280,2006/11/8 8:59,3730
7281,2006/11/8 9:59,3640
7282,2006/11/8 10:59,3377.5
7283,2006/11/8 11:59,3702.5
7284,2006/11/8 12:59,3750
7285,2006/11/8 13:59,3740
7286,2006/11/8 14:59,3727.5
7287,2006/11/8 15:59,3560
7288,2006/11/8 16:59,3342.5
7289,2006/11/8 17:59,3330
7290,2006/11/8 18:59,3545
7291,2006/11/8 19:59,3505
7292,2006/11/8 20:59,3587.5
7293,2006/11/8 21:59,3712.5
7294,2006/11/8 22:59,3717.5
7295,2006/11/8 23:59,3637.5
7296,2006/11/9 0:59,3485
7297,2006/11/9 1:59,3640
7298,2006/11/9 2:59,3640
7299,2006/11/9 3:59,3542.5
7300,2006/11/9 4:59,3355
7301,2006/11/9 5:59,3385
7302,2006/11/9 6:59,3727.5
7303,2006/11/9 7:59,3712.5
7304,2006/11/9 8:59,3707.5
7305,2006/11/9 9:59,3595
7306,2006/11/9 10:59,3367.5
7307,2006/11/9 11:59,3705
7308,2006/11/9 12:59,3755
7309,2006/11/9 13:59,3697.5
7310,2006/11/9 14:59,3645
7311,2006/11/9 15:59,3420
7312,2006/11/9 16:59,3330
7313,2006/11/9 17:59,3360
7314,2006/11/9 18:59,3500
7315,2006/11/9 19:59,3622.5
7316,2006/11/9 20:59,3697.5
7317,2006/11/9 21:59,3750
7318,2006/11/9 22:59,3750
7319,2006/11/9 23:59,3655
7320,2006/11/10 0:59,3582.5
7321,2006/11/10 1:59,3570
7322,2006/11/10 2:59,3545
7323,2006/11/10 3:59,3475
7324,2006/11/10 4:59,3292.5
7325,2006/11/10 5:59,3287.5
7326,2006/11/10 6:59,3652.5
7327,2006/11/10 7:59,3665
7328,2006/11/10 8:59,3715
7329,2006/11/10 9:59,3677.5
7330,2006/11/10 10:59,3382.5
7331,2006/11/10 11:59,3520
7332,2006/11/10 12:59,3690
7333,2006/11/10 13:59,3637.5
7334,2006/11/10 14:59,3655
7335,2006/11/10 15:59,3645
7336,2006/11/10 16:59,3397.5
7337,2006/11/10 17:59,3262.5
7338,2006/11/10 18:59,3485
7339,2006/11/10 19:59,3452.5
7340,2006/11/10 20:59,3547.5
7341,2006/11/10 21:59,3670
7342,2006/11/10 22:59,3625
7343,2006/11/10 23:59,3610
7344,2006/11/11 0:59,3537.5
7345,2006/11/11 1:59,3510
7346,2006/11/11 2:59,3572.5
7347,2006/11/11 3:59,3505
7348,2006/11/11 4:59,3327.5
7349,2006/11/11 5:59,3332.5
7350,2006/11/11 6:59,3690
7351,2006/11/11 7:59,3660
7352,2006/11/11 8:59,3675
7353,2006/11/11 9:59,3625
7354,2006/11/11 10:59,3492.5
7355,2006/11/11 11:59,3710
7356,2006/11/11 12:59,3755
7357,2006/11/11 13:59,3705
7358,2006/11/11 14:59,3670
7359,2006/11/11 15:59,3527.5
7360,2006/11/11 16:59,3392.5
7361,2006/11/11 17:59,3337.5
7362,2006/11/11 18:59,3622.5
7363,2006/11/11 19:59,3562.5
7364,2006/11/11 20:59,3720
7365,2006/11/11 21:59,3730
7366,2006/11/11 22:59,3710
7367,2006/11/11 23:59,3707.5
7368,2006/11/12 0:59,3680
7369,2006/11/12 1:59,3692.5
7370,2006/11/12 2:59,3645
7371,2006/11/12 3:59,3562.5
7372,2006/11/12 4:59,3447.5
7373,2006/11/12 5:59,3407.5
7374,2006/11/12 6:59,3795
7375,2006/11/12 7:59,3785
7376,2006/11/12 8:59,3780
7377,2006/11/12 9:59,3592.5
7378,2006/11/12 10:59,3402.5
7379,2006/11/12 11:59,3757.5
7380,2006/11/12 12:59,3767.5
7381,2006/11/12 13:59,3735
7382,2006/11/12 14:59,3665
7383,2006/11/12 15:59,3480
7384,2006/11/12 16:59,3347.5
7385,2006/11/12 17:59,3312.5
7386,2006/11/12 18:59,3545
7387,2006/11/12 19:59,3642.5
7388,2006/11/12 20:59,3730
7389,2006/11/12 21:59,3787.5
7390,2006/11/12 22:59,3735
7391,2006/11/12 23:59,3670
7392,2006/11/14 0:59,0
7393,2006/11/14 1:59,0
7394,2006/11/14 2:59,0
7395,2006/11/14 3:59,0
7396,2006/11/14 4:59,0
7397,2006/11/14 5:59,0
7398,2006/11/14 6:59,0
7399,2006/11/14 7:59,3677.5
7400,2006/11/14 8:59,3715
7401,2006/11/14 9:59,3595
7402,2006/11/14 10:59,3372.5
7403,2006/11/14 11:59,3595
7404,2006/11/14 12:59,3682.5
7405,2006/11/14 13:59,3710
7406,2006/11/14 14:59,3717.5
7407,2006/11/14 15:59,3592.5
7408,2006/11/14 16:59,3480
7409,2006/11/14 17:59,3320
7410,2006/11/14 18:59,3577.5
7411,2006/11/14 19:59,3595
7412,2006/11/14 20:59,3610
7413,2006/11/14 21:59,3800
7414,2006/11/14 22:59,3777.5
7415,2006/11/14 23:59,3715
7416,2006/11/15 0:59,0
7417,2006/11/15 1:59,0
7418,2006/11/15 2:59,0
7419,2006/11/15 3:59,0
7420,2006/11/15 4:59,0
7421,2006/11/15 5:59,0
7422,2006/11/15 6:59,0
7423,2006/11/15 7:59,3817.5
7424,2006/11/15 8:59,3782.5
7425,2006/11/15 9:59,3680
7426,2006/11/15 10:59,3355
7427,2006/11/15 11:59,3550
7428,2006/11/15 12:59,3580
7429,2006/11/15 13:59,3627.5
7430,2006/11/15 14:59,3572.5
7431,2006/11/15 15:59,3487.5
7432,2006/11/15 16:59,3360
7433,2006/11/15 17:59,3302.5
7434,2006/11/15 18:59,3592.5
7435,2006/11/15 19:59,3557.5
7436,2006/11/15 20:59,3667.5
7437,2006/11/15 21:59,3765
7438,2006/11/15 22:59,3762.5
7439,2006/11/15 23:59,3702.5
7440,2006/11/16 0:59,3605
7441,2006/11/16 1:59,3665
7442,2006/11/16 2:59,3625
7443,2006/11/16 3:59,3510
7444,2006/11/16 4:59,3467.5
7445,2006/11/16 5:59,3402.5
7446,2006/11/16 6:59,3782.5
7447,2006/11/16 7:59,3782.5
7448,2006/11/16 8:59,3807.5
7449,2006/11/16 9:59,3740
7450,2006/11/16 10:59,3480
7451,2006/11/16 11:59,3617.5
7452,2006/11/16 12:59,3765
7453,2006/11/16 13:59,3735
7454,2006/11/16 14:59,3742.5
7455,2006/11/16 15:59,3615
7456,2006/11/16 16:59,3435
7457,2006/11/16 17:59,3445
7458,2006/11/16 18:59,3642.5
7459,2006/11/16 19:59,3607.5
7460,2006/11/16 20:59,3750
7461,2006/11/16 21:59,3797.5
7462,2006/11/16 22:59,3765
7463,2006/11/16 23:59,3705
7464,2006/11/17 0:59,0
7465,2006/11/17 1:59,0
7466,2006/11/17 2:59,0
7467,2006/11/17 3:59,0
7468,2006/11/17 4:59,0
7469,2006/11/17 5:59,0
7470,2006/11/17 6:59,0
7471,2006/11/17 7:59,3650
7472,2006/11/17 8:59,3767.5
7473,2006/11/17 9:59,3622.5
7474,2006/11/17 10:59,3362.5
7475,2006/11/17 11:59,3545
7476,2006/11/17 12:59,3690
7477,2006/11/17 13:59,3650
7478,2006/11/17 14:59,3605
7479,2006/11/17 15:59,3502.5
7480,2006/11/17 16:59,3382.5
7481,2006/11/17 17:59,3262.5
7482,2006/11/17 18:59,3490
7483,2006/11/17 19:59,3545
7484,2006/11/17 20:59,3585
7485,2006/11/17 21:59,3735
7486,2006/11/17 22:59,3705
7487,2006/11/17 23:59,3660
7488,2006/11/18 0:59,3615
7489,2006/11/18 1:59,3662.5
7490,2006/11/18 2:59,3572.5
7491,2006/11/18 3:59,3467.5
7492,2006/11/18 4:59,3392.5
7493,2006/11/18 5:59,3452.5
7494,2006/11/18 6:59,3737.5
7495,2006/11/18 7:59,3740
7496,2006/11/18 8:59,3757.5
7497,2006/11/18 9:59,3652.5
7498,2006/11/18 10:59,3412.5
7499,2006/11/18 11:59,3695
7500,2006/11/18 12:59,3777.5
7501,2006/11/18 13:59,3750
7502,2006/11/18 14:59,3582.5
7503,2006/11/18 15:59,3407.5
7504,2006/11/18 16:59,3342.5
7505,2006/11/18 17:59,3372.5
7506,2006/11/18 18:59,3592.5
7507,2006/11/18 19:59,3555
7508,2006/11/18 20:59,3790
7509,2006/11/18 21:59,3780
7510,2006/11/18 22:59,3765
7511,2006/11/18 23:59,3777.5
7512,2006/11/19 0:59,3642.5
7513,2006/11/19 1:59,3692.5
7514,2006/11/19 2:59,3607.5
7515,2006/11/19 3:59,3507.5
7516,2006/11/19 4:59,3392.5
7517,2006/11/19 5:59,3337.5
7518,2006/11/19 6:59,3700
7519,2006/11/19 7:59,3715
7520,2006/11/19 8:59,3710
7521,2006/11/19 9:59,3687.5
7522,2006/11/19 10:59,3425
7523,2006/11/19 11:59,3615
7524,2006/11/19 12:59,3697.5
7525,2006/11/19 13:59,3645
7526,2006/11/19 14:59,3632.5
7527,2006/11/19 15:59,3527.5
7528,2006/11/19 16:59,3400
7529,2006/11/19 17:59,3340
7530,2006/11/19 18:59,3565
7531,2006/11/19 19:59,3525
7532,2006/11/19 20:59,3632.5
7533,2006/11/19 21:59,3715
7534,2006/11/19 22:59,3712.5
7535,2006/11/19 23:59,3672.5
7536,2006/11/20 0:59,3575
7537,2006/11/20 1:59,3612.5
7538,2006/11/20 2:59,3582.5
7539,2006/11/20 3:59,3502.5
7540,2006/11/20 4:59,3367.5
7541,2006/11/20 5:59,3402.5
7542,2006/11/20 6:59,3765
7543,2006/11/20 7:59,3730
7544,2006/11/20 8:59,3787.5
7545,2006/11/20 9:59,3737.5
7546,2006/11/20 10:59,3455
7547,2006/11/20 11:59,3747.5
7548,2006/11/20 12:59,3742.5
7549,2006/11/20 13:59,3762.5
7550,2006/11/20 14:59,3782.5
7551,2006/11/20 15:59,3655
7552,2006/11/20 16:59,3497.5
7553,2006/11/20 17:59,3395
7554,2006/11/20 18:59,3677.5
7555,2006/11/20 19:59,3645
7556,2006/11/20 20:59,3702.5
7557,2006/11/20 21:59,3782.5
7558,2006/11/20 22:59,3725
7559,2006/11/20 23:59,3710
7560,2006/11/21 0:59,3612.5
7561,2006/11/21 1:59,3640
7562,2006/11/21 2:59,3552.5
7563,2006/11/21 3:59,3500
7564,2006/11/21 4:59,3415
7565,2006/11/21 5:59,3455
7566,2006/11/21 6:59,3710
7567,2006/11/21 7:59,3750
7568,2006/11/21 8:59,3765
7569,2006/11/21 9:59,3757.5
7570,2006/11/21 10:59,3570
7571,2006/11/21 11:59,3770
7572,2006/11/21 12:59,3780
7573,2006/11/21 13:59,3722.5
7574,2006/11/21 14:59,3725
7575,2006/11/21 15:59,3667.5
7576,2006/11/21 16:59,3625
7577,2006/11/21 17:59,3440
7578,2006/11/21 18:59,3655
7579,2006/11/21 19:59,3562.5
7580,2006/11/21 20:59,3800
7581,2006/11/21 21:59,3792.5
7582,2006/11/21 22:59,3717.5
